"REF_DATE","GEO","DGUID","Month of birth","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2014","New Brunswick, place of residence of mother","2016A000213","Month of birth, May","Percentage of live births","Percentage","242","units","0","v21400651","5.6.2","9.7","","","","1"
"2014","New Brunswick, place of residence of mother","2016A000213","Month of birth, June","Number of live births","Number","223","units","0","v21400652","5.7.1","564","","","","0"
"2014","New Brunswick, place of residence of mother","2016A000213","Month of birth, June","Percentage of live births","Percentage","242","units","0","v21400653","5.7.2","8.1","","","","1"
"2014","New Brunswick, place of residence of mother","2016A000213","Month of birth, July","Number of live births","Number","223","units","0","v21400654","5.8.1","600","","","","0"
"2014","New Brunswick, place of residence of mother","2016A000213","Month of birth, July","Percentage of live births","Percentage","242","units","0","v21400655","5.8.2","8.6","","","","1"
"2014","New Brunswick, place of residence of mother","2016A000213","Month of birth, August","Number of live births","Number","223","units","0","v21400656","5.9.1","590","","","","0"
"2014","New Brunswick, place of residence of mother","2016A000213","Month of birth, August","Percentage of live births","Percentage","242","units","0","v21400657","5.9.2","8.5","","","","1"
"2014","New Brunswick, place of residence of mother","2016A000213","Month of birth, September","Number of live births","Number","223","units","0","v21400658","5.10.1","641","","","","0"
"2014","New Brunswick, place of residence of mother","2016A000213","Month of birth, September","Percentage of live births","Percentage","242","units","0","v21400659","5.10.2","9.2","","","","1"
"2014","New Brunswick, place of residence of mother","2016A000213","Month of birth, October","Number of live births","Number","223","units","0","v21400660","5.11.1","581","","","","0"
"2014","New Brunswick, place of residence of mother","2016A000213","Month of birth, October","Percentage of live births","Percentage","242","units","0","v21400661","5.11.2","8.3","","","","1"
"2014","New Brunswick, place of residence of mother","2016A000213","Month of birth, November","Number of live births","Number","223","units","0","v21400662","5.12.1","546","","","","0"
"2014","New Brunswick, place of residence of mother","2016A000213","Month of birth, November","Percentage of live births","Percentage","242","units","0","v21400663","5.12.2","7.8","","","","1"
"2014","New Brunswick, place of residence of mother","2016A000213","Month of birth, December","Number of live births","Number","223","units","0","v21400664","5.13.1","525","","","","0"
"2014","New Brunswick, place of residence of mother","2016A000213","Month of birth, December","Percentage of live births","Percentage","242","units","0","v21400665","5.13.2","7.5","","","","1"
"2014","Quebec, place of residence of mother","2016A000224","Total, month of birth","Number of live births","Number","223","units","0","v21400666","6.1.1","88036","","","","0"
"2014","Quebec, place of residence of mother","2016A000224","Total, month of birth","Percentage of live births","Percentage","242","units","0","v21400667","6.1.2","100.0","","","","1"
"2014","Quebec, place of residence of mother","2016A000224","Month of birth, January","Number of live births","Number","223","units","0","v21400668","6.2.1","7082","","","","0"
"2014","Quebec, place of residence of mother","2016A000224","Month of birth, January","Percentage of live births","Percentage","242","units","0","v21400669","6.2.2","8.0","","","","1"
"2014","Quebec, place of residence of mother","2016A000224","Month of birth, February","Number of live births","Number","223","units","0","v21400670","6.3.1","6582","","","","0"
"2014","Quebec, place of residence of mother","2016A000224","Month of birth, February","Percentage of live births","Percentage","242","units","0","v21400671","6.3.2","7.5","","","","1"
"2014","Quebec, place of residence of mother","2016A000224","Month of birth, March","Number of live births","Number","223","units","0","v21400672","6.4.1","7193","","","","0"
"2014","Quebec, place of residence of mother","2016A000224","Month of birth, March","Percentage of live births","Percentage","242","units","0","v21400673","6.4.2","8.2","","","","1"
"2014","Quebec, place of residence of mother","2016A000224","Month of birth, April","Number of live births","Number","223","units","0","v21400674","6.5.1","7194","","","","0"
"2014","Quebec, place of residence of mother","2016A000224","Month of birth, April","Percentage of live births","Percentage","242","units","0","v21400675","6.5.2","8.2","","","","1"
"2014","Quebec, place of residence of mother","2016A000224","Month of birth, May","Number of live births","Number","223","units","0","v21400676","6.6.1","7576","","","","0"
"2014","Quebec, place of residence of mother","2016A000224","Month of birth, May","Percentage of live births","Percentage","242","units","0","v21400677","6.6.2","8.6","","","","1"
"2014","Quebec, place of residence of mother","2016A000224","Month of birth, June","Number of live births","Number","223","units","0","v21400678","6.7.1","7288","","","","0"
"2014","Quebec, place of residence of mother","2016A000224","Month of birth, June","Percentage of live births","Percentage","242","units","0","v21400679","6.7.2","8.3","","","","1"
"2014","Quebec, place of residence of mother","2016A000224","Month of birth, July","Number of live births","Number","223","units","0","v21400680","6.8.1","7987","","","","0"
"2014","Quebec, place of residence of mother","2016A000224","Month of birth, July","Percentage of live births","Percentage","242","units","0","v21400681","6.8.2","9.1","","","","1"
"2014","Quebec, place of residence of mother","2016A000224","Month of birth, August","Number of live births","Number","223","units","0","v21400682","6.9.1","7778","","","","0"
"2014","Quebec, place of residence of mother","2016A000224","Month of birth, August","Percentage of live births","Percentage","242","units","0","v21400683","6.9.2","8.8","","","","1"
"2014","Quebec, place of residence of mother","2016A000224","Month of birth, September","Number of live births","Number","223","units","0","v21400684","6.10.1","7796","","","","0"
"2014","Quebec, place of residence of mother","2016A000224","Month of birth, September","Percentage of live births","Percentage","242","units","0","v21400685","6.10.2","8.9","","","","1"
"2014","Quebec, place of residence of mother","2016A000224","Month of birth, October","Number of live births","Number","223","units","0","v21400686","6.11.1","7543","","","","0"
"2014","Quebec, place of residence of mother","2016A000224","Month of birth, October","Percentage of live births","Percentage","242","units","0","v21400687","6.11.2","8.6","","","","1"
"2014","Quebec, place of residence of mother","2016A000224","Month of birth, November","Number of live births","Number","223","units","0","v21400688","6.12.1","7052","","","","0"
"2014","Quebec, place of residence of mother","2016A000224","Month of birth, November","Percentage of live births","Percentage","242","units","0","v21400689","6.12.2","8.0","","","","1"
"2014","Quebec, place of residence of mother","2016A000224","Month of birth, December","Number of live births","Number","223","units","0","v21400690","6.13.1","6965","","","","0"
"2014","Quebec, place of residence of mother","2016A000224","Month of birth, December","Percentage of live births","Percentage","242","units","0","v21400691","6.13.2","7.9","","","","1"
"2014","Ontario, place of residence of mother","2016A000235","Total, month of birth","Number of live births","Number","223","units","0","v21400692","7.1.1","140639","","","","0"
